Location,Name,Description,Latitude,Longitude,Altitude,Map
"Forest Service Rd 761, Cottonwood, Yavapai County, Arizona, 86326, United States",FS 761,Several sites on Arizona State Trust land. Permit required.  Close to town and nice gravel road. Many large rv’s camping further up where the road turns into national forest. This spot was good for several vans. ,34.758368,-111.968775,1089.3032207489014
"Mohave County, Arizona, United States",BLM south Lake Havasu City,lots of space. good for big rigs and trailers closer to the road. more privacy and softer gravel further back. good at&t and Verizon.,34.402905,-114.164767,310.187744140625
"Greene County, Alabama, 35462, United States",Lock 7 PUblic Use Area,A large asphalt parking lot with boat ramp. Located along the Warrior River. Free site. Two bars on Verizon. No amenities. Some noise at night from a few cars turning around and a few barges going by but not much traffic after midnight.,32.78584,-87.83684,1.026336669921875
"Pinal County, Arizona, United States",Arizona Trust Land,"Permit is required for all trust land camping, but it’s a fast process that is instantly approved. There’s a lot of sketchy BLM land around Phoenix, so paying a one time fee for nice land + privacy is very worth it!

My Toyota Camry was able to get deep in this area with no issues, but there are a lot of big holes sporadically so be careful. 

If you go in at least half a mile there are a bunch of good spots tucked behind small tree clusters that provide shade in the evening. A few rock fire rings found in random places. Beautiful sunset views of the nearby mount range. 

Don’t forget to pack everything back out with you!",33.127341,-111.359699,0.0
"Zinc Mine Road, San Bernardino County, California, 92366, United States",Mountaintop,"This is a gorgeous spot on top of a mountain. Very private, slight road noise way off in the distance. Amazing view! Slightly unlevel, so blocks would help but there’s a few more level areas. 5 bars of LTE at this spot. Starlink is great here with wide open skies. We got to it easily with our 2wd for transit van with good off-road tires. Might be tricky if it was raining. There’s two spots more level before this one.

edit Jan 3rd, 2023
I recommend using the southern road to enter the camping area, as the eastern entrance has a troublesome ditch I had to scout out. it's just slightly more driving time on Zine Mine Road.

coords leading to southern enterance: 35.4408627, -115.5064468

For vans and smaller vehicles only, too many rough twists and turns on this road for bigger vehicles.",35.445772,-115.507193,1572.1385326720774
"N2740 Road, Empire City, Stephens County, Oklahoma, United States",wild camping area,"off the road to the west. road in is primitive and bumpy and little muddy,  narrow for rvs, aggressive for cars. my van got through driving carfull. beautiful sunset. peaceful night, gentle wind. I enjoyed it greatly to rest. ",34.308031,-98.106733,264.69122314453125
"Riverside County, California, United States",BLM leftside,This is Joshua Tree blm land. 3 bars verizon. huge opened space. The main dirt road has raised rocky side & this is the only spot I found that has a flat spot to turn off into! not a single person out here. Stayed 3 nights. gorgeous night sky & really quiet. I parked by some taller shrubs & trees & made a little fire ring to mark the spot. ,33.806397,-115.312503,139.99951171875
"Sojka Drive, Simi Valley, Ventura County, CAL Fire Southern Region, California, 90363, United States",Street parking next to trees blocking the highway.  ,"Stealthed with an SUV:
A surprisingly quiet street parking considering it's not far from the highway, maybe 150 feet away.  The thick line of trees block a lot of the noise.  Across the street is a very tall cement fence blocking any view from the house, and there's limited street lights (and almost no traffic) at night.  

Very little foot traffic even at 7am.",34.283189,-118.74187,259.0
"Old Hwy 93, Mohave County, Arizona, United States",S Blake Ranch Rd turnoff ,"Left off of S Blake Ranch Rd over a couple cattle guards and a short washboard primitive road. A number of pull offs along the road to park up suitable for all sized rigs. Parked overnight in our ‘87 Ford Club Wagon with 4 puppies, a dog, and a cat. Quiet and beautiful views and starry sky. There was a cluster of other vehicles and rigs parked in a larger area together but they were quiet. A couple of quads drove by in the morning with no bother to us ",35.148942,-113.81106,1422.8017253875732
"Edmonson County, Kentucky, 42207, United States",Nolin Dam Tailwater Rec Area USACE,"US Army Corps of Engineers operated recreation area with boat ramps and picnic shelters, toilets and a playground.  Area is just upriver of Mammoth Cave National Park.

No camping sign at entrance. Doesn't say anything about overnight parking being prohibited.

Weak Verizon network.",37.274734,-86.25134,105.35546875
"CAL Fire San Bernardino Unit, California, United States",Fire-ring near Fence,"This spot is right next to the fence.  Gas, a fire ring & 4 bars verizon. Stayed for 3 days, only saw 3 other cars the whole time.  very peaceful",34.102172,-115.349551,311.38995361328125
"Clark County, Nevada, 89026, United States",BLM land near seven magic mountains,"As described in the notes for seven magic mountains, this is the BLM land about one mile south. The paved road leads to several other gravel roads where camping is easily accessible. It's much more private than the parking lot for seven magic mountains. great spot!",35.821096,-115.280307,858.7633056640625
"Interstate Highway  10 Access Road, Kimble County, Texas, 76874, United States",Dead end road hideaway,"Hidden,little windy, dead end road, fairly level, big rig friendly with a backup camera or spotter. Fairly level too. Not seen from the highway or exit.",30.481344,-100.066793,642.3117466066033
"6989, El Sol Avenue, Twentynine Palms, San Bernardino County, California, 92277, United States",29 Palms Dog Park Street parking ,"There are no parking restriction signs anywhere along this street (El Sol Ave) the dog park is at the end of the street and has water fountains that accommodate water bottles and 1 gallon jugs. there are running toilets up the block, at the park.",34.125694,-116.083375,623.1339111328125
"Kistler Memorial Highway, McDowell County, North Carolina, 28647, United States",Pisgah National Forest Information Cabin,"I pulled off at this parking lot for the night - plenty of space for larger rigs, right by a walking trail. 
Whole lot isn’t level but I found a nice flat space to park. Extremely quiet, no lights, but safe. ",35.945089,-81.933032,1016.3178596701472
"Hatch Point, San Juan County, Utah, United States",Canyonlands Overlook ,"The view from this place is Wonderful! You will have a incredible view on Canyonlands! You can park or put your tent near the cliff. There is also a pit fire and lot of dead woods on the ground around. The track to come here is ONLY for 4wd with high clearance! There are big rocks and also sand. 
I advise to stop here and continue by foot to go to the end of the track to go to the overlook, it is around 1.5km. Indeed the track begin to be VERY difficult with big rock steps (around 30-40cm).
The sunset and sunrise are so beautiful! Enjoy!
On our side this spot is in our TOP 5 of hundreds overland nights.
In bonus there is ATT signal.
If you need there are toilets at the overlook (1.5km).",38.40384,-109.693,1770.278343351093
"Howland Preserve, 546, Vosburg Road, Vosburg, Tunkhannock, Wyoming County, Pennsylvania, United States",Vosberg Neck,"Several pull outs between Howland Preserve and Camp Lackawanna. Boondocking overnight only, no camping. Popular parking for hunters. ",41.546945,-76.009997,192.1006221724674
"4895, High Street, Elyria Swansea, Denver, Colorado, 80216, United States",Elyria Park,Quiet street next to Elyria park. No 'no overnight parking' signs. ,39.785018,-104.964582,1561.20947265625
"Port Orford Heads State Park, King Street, Port Orford, Curry County, Oregon, 97465, United States",Port Orford Heads,"Dead end road with large loop & parking.
Adjacent to the Lifeboat Station Museum where there is a chemical toilet. 
Lovely quiet location-  we didn’t hear another vehicle all night.
A great spot with 3 bars of cell signal.",42.739761,-124.510804,91.13649753667414
"Old Cumberland Street, Ashland City, Cheatham County, Tennessee, 37015, United States",Riverbluff Park,Nice little park by the river full of industrial and treated wastewater! No signs banning overnight parking and  cruiser rolled through when we were getting ready to leave at 5am and didn’t even stop. Nice quiet place to spend the night and much darker than the Walmart up the road.,36.271563,-87.069791,126.4523340249434
"Pinal County, Arizona, 85145, United States",BLM Wash with shade,Small road with marker near roadway. there are some pretty large trees for shade in the wash. I had visible service when I arrived but it has been spotty. Area is pretty clean. I did find two golf balls and a pile of wire duct. This spot is pretty close to the road but gunfire seems quite a ways away. Sixty percent less pew pew than Cattle Tank Rd. ,32.609613,-111.245292,648.3
"Hector H. Henry, II Greenway, Concord Mills, Concord, Cabarrus County, North Carolina, 28027, United States",Greenway Parking Lot,Stayed one night at this dog park/greenway. Pretty quiet and easy night of sleep. Some people at the dog park until about 9pm. Large paved flat parking lot. No “no overnight” signs. Bathrooms were locked when we got here at 8pm. Keep it clean! ,35.37282,-80.704202,189.559597033076
"Dagmar Road, Dagmar, Monroe County, Arkansas, United States",Dagmar Rd WMA Dispersed Camping #1,"This is the first marked dispersed camping site off of rt 70. It's approximately 1.5 miles down a dirt/stone road. The road isn't in bad shape. I made it slow-going with a 29 ft TT. There were 2 others farther down the road.  There are places to turn around all the way until the end of the road. Great spot. Some traffic because of boat ramps, maybe 1 car per hour today (weekend day). No amenities. There is a bridge with 15""4' clearance posted.",34.858501,-91.303422,31.38873291015625
"Woodmarsh Trailhead, High Point Trail, Mason Neck, Fairfax County, Virginia, United States",Trailhead Parking @ Mason Neck Wildlife Refuge,"Dirt parking lot for a couple trailheads at this wildlife refuge. Stayed overnight and was the only person parked when I arrived and when I left. There is an outdoor toilet but didn't check to see if it was locked or not. There are no ""No Overnight Parking/Camping"" signs, only signs to not park on the main road leading up to the parking lot. No patrols when I was there. Don't believe I had reliable cell service with T-Mobile.",38.64842,-77.16497,0.0
"CAL Fire San Diego Unit, CAL Fire Southern Region, California, United States",Middle of the damn desert,Was looking at one of the other spots on here and just copied the GPS location. This is definitely not the spot on the map but it’s a pretty cool area. Saw a couple other cars coming in from the main road but I am definitely out here with plenty of privacy.,32.832034,-115.186224,29.12681975401938
"12635, North 42nd Street, Sweetwater Garden, Phoenix, Maricopa County, Arizona, 85032, United States",Street Parking ,"Decent spot to park for the night. Lots of cars from neighboring apartments parked along this section of road. Paved path at this point, so not in front of houses. ",33.601116,-111.992124,0.0
"E Forest Service Rd 732, Yavapai County, Arizona, United States",State land off I-17,"Just about a mile or less, off I-17. A dirt road, a little bumpy, east of I-17. State Land. Free dispersed camping. Pull offs are not too level, but not too bad. I came in with my 24’ Class C RV towing my car. Found a spot off the main dirt road far enough from the freeway that the noise was minimal. Good cell service. Great views.",34.51287,-111.987055,1387.3690538731653
"Tonelea Trail, Yavapai County, Arizona, 86333, United States",Tonelea Trail - Aqua Fria National Monument ,"Last good spot. Level. The next spot at the base of the steep hill is in a ‘wash’ and has some mud and cow carcass. The hill was a no go with my fwd Solis, but that’s ok. Over the hill is the town of Cordes Lakes. Stayed 5 nights at this spot. Still can hear I-17, unless the wind is blowing (which is most of the time)!",34.292689,-112.115667,1152.2038536788896
"SC2, Kern County, California, 93519, United States",Jawbone Canyon Rd #1,"Designated camping spot #1 on BLM land. Nice ""views"" of the pipeline. Far away from the road to be quiet. ",35.309032,-118.014894,655.2
"7370, Hawthorn Avenue, Hollywood, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90046, United States",Los Angeles street parking,"Flat quiet neighborhood, no ""no parking"" signs except for street cleaning. Level and big rig accessible. No services nor stores. Stayed night, no problem, another Class A down the street. Our vehicle is Class B  Sprinter CamperVan.",34.099822,-118.350541,74.6619873046875
"Speedway, 1008, Plaza Drive, Grass Valley, Nevada County, California, 95945, United States",Grass Valley street parking,"Behind 24 hour gas station with convenience, store, in the business district, and just off the freeway. Other parking available nearby, lots of business during the day. No amenities, but the local and pave, and there are dark spots between the street lights.",39.233627,-121.033376,804.9441871643066
"North 22nd Avenue, Phoenix, Maricopa County, Arizona, 85021, United States",San Valiente Apartments,Street parking outside the gates of the San Valiente apartment complex. Visited a friend who lives in these apartments and we spent a few nights in our Class C here. Lots of truckers who live here park their cabs/rigs outside and we had no problem just parking among them. We didn’t have any problems with safety but it does seem like homeless or drug addicts pass through the area so lock up and keep valuables out of sight. ,33.568987,-112.106356,264.9
"County Road 75, Franklin County, Arkansas, United States",Ozark St Francis National Forest,Large pull out with a fire pit on the side of a dirt road. 1 bar of AT&T LTE. Room for a few vehicles. Pretty leveled area.,35.662942,-93.956547,476.4325638314147
"Wimberly Park, Hope Highway, Hope, Eddy County, New Mexico, 88250, United States",Picnic Area near Highway 82,"Great quiet and level spot in Hope, NM.
On picnic rd near Wimberly Park.
Close to Highway 82 but very low traffic at night and speed limit reduced so very quiet.
Good pit stop when rest is needed and picnic tables available.",32.816126,-104.725597,1222.1542887007818
"29080, Shoreline Highway, Anchor Bay, Mendocino County, California, 95468, United States","ALPHA Level, no signs pull out w view","pull out on gravel with nice view of the ocean, no signs and doesn't seem to be an ""official"" pull out so looks good.
Level. no shelter or privacy from the road.
decent size maybe good for 2 rigs.
att and t mobile service decent enough browsing. probs 3-12 Mbps. ",38.859358,-123.652763,33.380938874557614
"Soda Springs Road, Yavapai County, Arizona, 86342, United States",Soda Springs cliffside view spot,"Stunning spot overlooking the canyon.  Established fire ring.  Scrubjays, grey foxes and coyotes.  Amazing sunsets.  Within walking distance of beaver creek swimming hole and the petroglyphs.
Not reccomended after rain if dont have 4wd.  
Easy access for big rigs when dry - although some potholes and deep ruts to be negotiated.  Im sure the surface of this loop changes often.  There are about 10 more sites on this loop.  All amazing.",34.674054,-111.72819,1148.8485076962388
"Lower Cedar Mountain Road, Emery County, Utah, United States",Roadside,Nice spot with firepit and decent cellular coverage. Close to Buckhorn Draw. Located up behind the corral. Road up to site is very narrow but the site is huge,39.167952,-110.672833,1853.7042442839595
"Devils Garden, Riverside County, California, 92282, United States",Devils Garden ,An awesome spot on a ridge top with great views. 4wd only. Two bars T mobile. A fair bit of highway noise but worth it for the views. Really only room for one vehicle.,34.010727,-116.579125,630.2724514855072
"Charles Brown Highway, Inyo County, California, United States",BLM land off the road ,"Entrance is about 100m past this spot if your heading east. 
Quiet night, with plenty of space and options and just far enough off the main road not to hear too much traffic. A couple of bars cell service. ",36.128143,-116.173496,879.5417067743838
"2900, Colorado Boulevard, Argo Mill, Idaho Springs, Clear Creek County, Colorado, 80439, United States",Great overnight spot,Winter weather moved in so we wanted to stop for the night. Called the Starbucks in Idaho Springs (+13035672578) if we good camp overnight in their lot: no problem. Great quiet paved parking lot behind their building just off I70 and .... coffee served starting at 5am. McDonalds and Subway are next door.,39.74207,-105.49769,2265.0
"Beaver Creek Road, Yavapai County, Arizona, 86342, United States",Off the road,Right off the road fairly flat. Nothing special good overnight spot ,34.69448,-111.72463,1193.1036376953125
"126, North MacDonald, Mesa, Maricopa County, Arizona, 85201, United States",Mesa Public Parking,"Parking lot at the corner of N. Macdonald St and W. First Street, 1 block north of Main Street, in downtown Mesa. Steps from Museum of Natural History, which is amazing. Lots of restaurants on Main Street, Post Office one block east from the parking lot. Quiet. Residential area. We camp in a 32’ Class C. We parked by the fence in the back as far as possible. Please no big RVs.

Great van overnight place to enjoy downtown Mesa. Be sure to try Outcast donuts and visit the artist studios at Main and Macdonald. ",33.41793,-111.834693,378.8548889160156
"Logtown, Pearlington, Hancock County, Mississippi, 33333, United States",Log Town Boat Launch ,"Plenty of parking places on the grass and gravel near a gravel boat launch on the Pearl River. No signs posted about anything. Even on a Saturday morning in December no one is launching boats. Very quiet all night long, but a few scattered empty beer cans. ",30.280443,-89.630799,-32.89532470703125
"325, Northeast Hernando Avenue, Lake City, Columbia County, Florida, 32055, United States",Parking Lot with Electric,"Lake City Main Street is nicely revitalized. Its a block away and has good shops and night life. A nearby brewery mention the parking lot was available and commonly used by RVs. The man said they do food truck events here, hence the electric pedestals. I surmise the lot is owned by the city. This is a well lit and not terribly level lot.
We pulled in about 8pm and before bed we saw a police car just drive on by. Saw another on drive by in the morning. Seems we are not where we shouldn't be. Address for this lot is 325 NE Hernando Ave, Lake City, FL",30.1926,-82.63621,59.0473216753453
"Pima County, Arizona, United States",Quail's Creek,"GUNSITE WASH BLM is a huge place with many spots.
We stay here over one week and love it. So, we name our spot because of many quails in the creek, also hummingbirds around. ",32.240136,-112.756638,503.631103515625
"Holdridge Road, Imperial County, CAL Fire Southern Region, California, United States",Holdrige Road,"Big dirt space. Two spaces close by to the north, both occupied. Tres Palms was fully occupied, so I pitched up here for the night.
I'm getting 2 bar 5g Verizon.

In the good spaces south of the hot springs, I also passed about 15 or more units.

Beware if it's raining or rain is predicted. 

If a large motorhome makes it down the sandy track. It could pitch up here and easily turn around here. It's up to those drivers to get out and inspect each dodgy spot. While remembering those turnarounds, they've already passed. If not proceeding, they will need to reverse back to an earlier turnaround.",32.731777,-115.276301,-19.784149169921875
"Easy Street, Twin Falls County, Idaho, 89825, United States",Rabbit Spring ,Several camp spots and pull throughs for boondocking. Closer to the highway spots are big enough for any RV. Open range land with sage brush for some privacy between sites. ,42.060985,-114.672341,1677.9959622994818
"Sidewinder Road, Imperial County, California, 93383, United States",Nisim Village (The Mound) ,"Close to Los Algodones, close to highway, really good road, large area. Can fit any size of rig. Some noise from the train, but not so bad. 3 to 4 bars on T-Mobile. ",32.773724,-114.757769,66.4942626953125
"ICO Vista Station Building A, 13132, Vista Station Boulevard, Greenfield Farms, Draper, Salt Lake County, Utah, 84020, United States",Street Parking,"Huge shoulder on the west side of this entire road is basically free game. The location is on the west shoulder of Vista Station. Primarily where the coordinate is but the entire road has parking. There are numerous campers along the road.

Galena Hills Park (open 6a to 10p) at the North end has flushing toilets near the baseball dugouts.",40.51387,-111.90941,1327.5
"Pinnacle Hotel Road Parking Lot/ Mountain Trail, Corridor Trail trailheads, Corridor Trail, Surry County, North Carolina, 27043, United States",Corridor Trailhead,"Good sized parking lot with good cell service clean pit toilet and beautiful trail. no parking restriction signs or online. Right on the corner of 2 not very busy roads.  was all quiet until Mr Rooster started carrying on,  he's a big fella too!!",36.327559,-80.462924,303.66033935546875
"10619, US 79;US 190, Milano, Milam County, Texas, 76556, United States",Cedar Park,"Picnic area. Room to park. Sign says Up to 24 hours, no tents.",30.73244,-96.802167,111.98016357421876
"1093, Woodward Avenue, Fort Davis, Jeff Davis County, Texas, 79734, United States",Woodward Avenue,"FREE. No facilities.
Western end of dead end gravel road. Level ground, no street lights, no shade nor privacy. Quiet.  Not ideal for ground tents but possible.",30.58896,-103.90629,1487.2
"4792, North 15th Street, Phoenix, Maricopa County, Arizona, 85014, United States",Street Parking  ,"*Please respect signage.
.....
Calm street parking besides apartments and planned parenthood. Had quite a quiet night besides some briefly loud pedestrians (who probably live in the apartments). Very chill. Probably can't fit big rigs but did see a van here.",33.50718,-112.04977,325.6298828125
"Peoria, Maricopa County, Arizona, United States",360 degrees of spectacular views!! ,"This spot it probably only accessible by truck or van. The road getting here looks similar to a creek and has a bit of a hill climb at the end, but I made it with a 1 ton stock dually with a truck camper on the back. This spot sets on top of your own private hilltop overlooking lake pleasant and 360 views of beautiful desert landscape and thousands of saguaro cactus and picturesque mountains!! ",33.942496,-112.302809,576.6444698389223
"Zavala Elementary School, 310, East 3rd Street, East Sixth, Austin, Travis County, Texas, 78702, United States",Pan American Neighborhood Park,"Street parking along a park with a kids playground (2 drinking water fountains, but no restroom). 
Nice and quiet. 
Spent two nights there with no issue.
",30.258225,-97.721647,105.7
"Sand Island, Clark County, Nevada, United States",Government Wash,"Yes, this is another beautiful spot at the Government Wash. But also here a lot of trash clearly dumped by camping people, we cleaned the area around us and collected 2 big bags of human trash. You have 3 types of people using this area:
1. People dumping their garbage and don’t give a damn 
2. People complaining about about this, but do nothing
3. People cleaning the area around them and enjoy these beautiful spots

If we have more category 3 people, these wonderful places will stay open for camping. Otherwise authorities will close the area for overnight camping.
The choice is ours !!",36.11636,-114.81697,346.0733504407108
"Jennings, Jefferson Davis Parish, Louisiana, 70547, United States",Boat Ramp,"Nice quiet place to overnight. 72h allowed to park overnight. 
A lot of places to stay. Nice and friendöy people here. ",30.229871,-92.62692,2.7307289373129606
"Farm Street, Bastrop, Bastrop County, Texas, 78602, United States",Fisherman's park,"Boat ramp to access the river. 2 parking lots, 1 being next to the park and the 2nd next to the boat ramp. Kayak rental available. Very quiet, you barely hear road noises and not too much light either. 
Picnic area, park for kids and training area.
Restrooms open all night but cleanliness is questionable. 
No signs of ""no overnight camping/parking"" saw despite searching. Nothing mentioned in the park's rules either. The police came for his round, saw our van and didn't say anything. We're travelling in a 19' long class B, not stealth at all. 
Please keep the area clean by picking up your trashes and the ones of others too. ",30.112292,-97.324262,82.700439453125
"Santa Fe Trail Highway, Cimarron County, Oklahoma, United States",Roadside Picnic Area,"Paved parking area just off and parallel to the main road. No facilities, not even picnic tables. But it’s an ok place to park for the night. Decent Verizon LTE. ",36.525278,-102.991819,1444.3983043711632
"Piper Gate Road, DeKalb County, Georgia, 30087, United States",Lake Ogilvie,"Inside “Hidden Acres Preserve” but not private. Maybe a state or local park? Signs don’t say “no overnight parking”
Serene/peaceful lake with two parking lots. We parked in the second one closer to the lake. There were 3 other cars parked there all night. They were partying near the lake but we didn’t hear them in our campervan. No one disturbed us all night. 
Some street lights but otherwise a perfect and secluded spot. 
Next morning, took the dog for an off leash walk around the lake!",33.77611,-84.11272,0.0
"Mail Summit Road, Lincoln County, Nevada, United States",Mail Summit,large open area accessible to nearly any vehicle. quiet and close to highway. good Verizon,37.656747,-115.214182,1270.4805908203125
"Burro Creek Campground Road, Mohave County, Arizona, United States",Bridge View on Burro Creek Rd,"Flat area along the south side of Burro Creek Road, near highway but no real highway noise. Space for a few rigs along this road. Clearly marked as BLM, 14 day limit.
Some fire rings, although not recently used.
LTE service is strong on Visible (Verizon)
Toilets available one mile down the road at the Burro Creek BLM Campground (day use parking is free), dump for for $10",34.533738,-113.438912,634.1414794921875
"51800, McCurtain County, Oklahoma, United States",FS 51800,Big enough to fit a larger camper. might need four-wheel drive. can fit 2 campers easy.,34.217617,-94.773864,233.38787841796875
"2592, Old Daytona Road, DeLand Highlands, Volusia County, Florida, 32724, United States",Tiger Bay wild life management,"Large parking area managed by St. John's river water management. Signs are now posted prohibiting camping. It is still a good place to pause for a good walk, enjoy a lunch, or check your rig.",29.075646,-81.249684,13.3352931747213
"Cottonwood Canyon Road, Utah, United States",Off Cottonwood Cny Rd,"Dead-end road to the left, one mile up Cottonwood Canyon road.   Tight turns if pulling a trailer.   Several camp sites along road.   Quiet, scenic, 2wd ok.  2 bars Verizon.",37.117719,-111.853193,1434.17822265625
"2400, International Speedway Boulevard, Cypress Lake Estates, Volusia County, Florida, 32724, United States",Overgrown parking lot Small,Great overnight parking if you don’t mind street traffic noise.. fits a few vans and there is more parking deeper on right. No signs and slept here a few nights without issue,29.069773,-81.254902,15.05205917917192
"South Sunshine Skyway Fishing Pier, Manatee County, Florida, 34250, United States",Access Road to the South Skyway Fishing Pier ,"An informal campground located on the access road, west-side, south of the skyway fishing pier heading north.  This is not the pier itself. 24 to 48 hour dry camping only. Pack In Pack Out! Requires passing tolls on 275 North or South to access via the rest area on the east-side. The tolls are the only fee. First come first serve with space for rigs of any size. Place was packed while here, counted about 12 cars, 8vans, 2 schoolies, 3 travel trailers, 1 5th wheel, 2 class Cs and 2 class As. Was able to run generator, extends slides, and put down jacks.",27.588067,-82.623794,-26.234039306640625
"200, East Vista, Warren, Bisbee, Cochise County, Arizona, 85603, United States",Vista Park,Large park area in Bisbee with bathrooms.,31.412244,-109.879006,1468.6137511118145
"163, Goodrich Avenue, Gillespie Park, Sarasota, Sarasota County, Florida, 34236, United States",Street Parking ,"I stayed here last night after parking for here for half of the day as it felt very safe. This street is well lit and is right next to a big church parking lot, no restrictions/signs. Planning to stay here again tonight after a very good nights rest. From 6pm until I went to sleep maybe 3-4 people walked by and they were mostly for the cars parked on this street. The parking is on the east side of the street so come in from the south off of Main Street. All I will say is please clean up after yourself! ",27.337698,-82.536145,6.465287426486611
"114, Columbia Drive, Davis Islands, Tampa, Hillsborough County, Florida, 33606, United States",Street Parking by Marina,"Street parking on Davis Island near Downtown Tampa. Plenty of street parking in the area. Very safe. Be courteous as this is a higher end area of town. I am from this area & you will be fine to stay a night or two as long as you’re discreet & polite. 

There is a dog park & beach at the end pf Davis Island by the airport. Also great area to park & ride bikes on Bayshore Blvd or Tampas Riverwalk. DM us on IG if you have questions ",27.930073,-82.455132,3.682221181690693
"Scissors Crossing PCT Parking, San Felipe Road, San Felipe, CAL Fire San Diego Unit, CAL Fire Southern Region, California, United States",Scissors Crossing Parking,"Huge dirt parking lot, primarily used for day hikers on the Pacific Crest Trail. I read on Google reviews and boondockersbible.com that boondocking is allowed here for up to 30 days per year. Good Verizon and AT&T service. Dark skies for star gazing. Besides us, there was an unoccupied pickup truck overnight; more vehicles arrived in the morning. ",33.100783,-116.473867,671.4
"Alamo Road, Chaves County, New Mexico, United States",Another Alamo road pull off,Just a pull off on Alamo road. Can hear the shooting range but not close. Flat and quiet. Had full LTE service on Verizon. Couple of other rigs at the other pull offs so found this one ,33.418034,-104.34188,1164.8532371520996
"801, South Crystal Beach Road, Crystal Beach, Galveston County, Texas, 77650, United States",parking lot near crystal beach,"Nervous as hell about parking my 32ft motorhome on the beach I was thrilled to pieces when the lady at "" the big store "" ( Ace hardware )( where you get your 5.00 parking permit ) told me about this secret little parking lot.  Almost to the end of the road.  As close as you can be to the beach without being on the beach.  Next to showers.  Stayed 3 days and no one said a thing about it.  Felt much safer than being on the beach.  Great restaurant across the highway top. Bring bug spray .. they are asking $14.00 for a can of off across the street at the lumber yard.  ",29.451194,-94.634191,-24.0
"Hunter Park, Granbury, Hood County, Texas, 76049, United States",Hunter Park,"Boat launch/Park on the Brazos River, Granbury. Several picnic tables. Parking along the road. Bathrooms locked at this time but port a potty's set up. Nice view and access to lake Granbury.",32.478873,-97.7922,190.5
"CAL Fire San Bernardino Unit, CAL Fire Southern Region, California, United States",Parker to Needles Wagon Road,"Plenty of hard gravel parking, solid cell signal, and space to spread out.",34.200548,-114.417944,284.77087439689785
"Reeves County, Texas, United States",Off I-10 - ,"Near remains of an old bridge. The highway was too noisy. I'm a light sleeper. 
This side road is accessible from the I10 service road and goes until it gets to a sign that says ""dip"". If you keep going you'll drive right into the washed-out road by a small creek. I'm assuming this creek is seasonal. There are some pylons and they may have wanted to build a bridge at some point but it was never completed.
The buildings nearby are abandoned and dilapidated. 
Since I was in a dip, I couldn't hear the highway. 
Verizon signal was excellent. 
I slept very peacefully to the light sound of the creek. So much better than staying by the highway to the sound of gear-shifting engine-revving trucks!",31.012487,-103.709104,931.8
"Catoosa, Morgan County, Tennessee, United States",Dirt Road Pull Off,"Small pull of by the road and near a river. Has a fire ring and some trash with it. Very quiet area seemingly, although it is February. One very 'iffy' bar Verizon",36.052713,-84.670833,348.59041646216065
"Riverside County, CAL Fire Southern Region, California, United States",Outside Joshua Tree NP,"Dirt and gravel roads between Highway 10 and National Park boundaries that is BLM land. You can see the highway - maybe a mile south but noise is minimal. Dispersed camping with lots of space between campers when you go in further to the east. Beautiful views and quiet. Some work trucks around, but minimal impact to experience. Great place to chill for a few days!",33.674252,-115.739843,546.4165916442871
"El Camino Real, Santa Barbara County, CAL Fire Contract Counties, California, United States",Turnout w/Pocket Beach + View,"A 1000 foot long gravel/dirt turnout on the side of Hwy 101 with great views of the ocean and coastline. There is a trail across the railroad tracks that goes down to a little secluded pocket beach only accessible by this turnout. 
There are often at least a few rigs parked here from full size RVs to cars. 
State Park Ranger recommended it as a known and safe spot where county Law Enforcement won’t bother you. 

This whole stretch can get very windy and this spot is very exposed. Should be safe most times, but check weather for gust speed to be sure. Right on the road so there will be highway noise, though it does die down at night somewhat. ",34.46314,-120.098546,15.40914656687528
"Peralta Road, Pinal County, Arizona, 85118, United States",Peralta Rd,Pull off site with rock fire pit. Great backdrop.,33.36539,-111.38708,628.4
"33836, River Drive, Colonia Iglesia Antigua, Cameron County, Texas, 78592, United States",Las Palomas Wildlife Management Area,"small parking lot, no signs, no services, good AT&A available",26.065477,-97.843697,7.800000000000001
"Hiko Springs, Laughlin Highway, Laughlin, Clark County, Nevada, United States",Hiko Springs,Gorgeous spot tucked away at the trailhead for Hiko Springs.  We spent two glorious nights here after driving for hours trying to get out of the wind.  There is a fire pit and a concrete pad on the left side as you drive towards the trail head.  No cell service.  Faint noise from the highway.  Road is relatively soft sand but we didn’t need our 4WD. Very quiet on a Tuesday with only a few early hikers.  ,35.169393,-114.67982,580.0592389917001
"2066, Creek Road, Harrison County, Mississippi, 39574, United States",Creek Road,"Free spot, bush camping, good for vans or small RV's, two bars on verizon service, at the end of road is an old oil field a large open area, hear the frogs at night as u goto sleep ",30.585312,-88.892135,19.6
"60897, Mission Creek Road, Desert Hot Springs, Riverside County, California, 92240, United States",Dirt road on the way to Mission Creek Trailhead ,"Dirt road with a U turn on your left to pull out and park for the night. Far enough from the highway so that you barely hear it. Quiet at night, nobody came. Some people came in the morning, parked for a few minutes and left. Area clean. Somewhat leveled as you can manage to find a flat spot. Big rig friendly and accessible to all types of vehicle. We stop at this place as the road was getting pretty bumpy. Nice view of the city. Good cell reception.  Someone could pitch a tent as it's next to a preserved area and trailheads. We travel in a class B. ",33.986827,-116.584921,475.42327880859375
